,Price,Brand,Screen Size,CPU type,Memory,Storage,GPU,Resolution,Backlit Keyboard,Touchscreen,Graphic Type,Operating System,Webcam,Card Reader,Thunderbolt,title,link,ppi,CPU_series,GPU_brand
861,799.0,msi,15.6,Intel Core i5 12th Gen,8,512,Intel Arc A370M,1920x1080,0,0,Dedicated,Windows 11 Home,Yes,0,0,"msi gf series thin gf63 12hw-001 15.6"" gaming laptop",https://www.newegg.com/black-msi-gf-series-thin-gf63-12hw-001-gaming/p/N82E16834156299R?Item=N82E16834156299R,141.21199808219862,Intel Core i5,Intel
862,1474.99,microsoft,13.0,Intel Core i5 11th Gen,8,256,No,2880x1920,0,1,Integrated,Windows 10 Home,Yes,0,0,"microsoft eig-00017 intel core i5 11th gen 2.40ghz 8gb memory 256 gb ssd 13"" touchscreen 2880 x 1920 2-in-1 laptop windows 10 home",https://www.newegg.com/p/N82E16834736485?Item=N82E16834736485,266.25609418810996,Intel Core i5,No
863,1199.0,msi,15.6,Intel Core i7 11th Gen,16,1024,NVIDIA GeForce RTX 3080 Laptop GPU,1920x1080,1,0,Dedicated,Windows 10 Home,Yes,0,0,"msi gp series gp66 leopard 11uh-032 15.6"" gaming laptop",https://www.newegg.com/core-black-msi-gp-series-gp66-leopard-11uh-032-gaming-entertainment/p/N82E16834155852R?Item=N82E16834155852R,141.21199808219862,Intel Core i7,NVIDIA
864,1042.99,hp,15.6,Intel Core i7 9th Gen,32,1024,NVIDIA Quadro T1000,1920x1080,0,0,Dedicated,Windows 11 Pro,Yes,0,0,"hp grade a business laptop 15.6"" intel core i7 9th gen 9850h (2.60ghz) 32gb memory 15 g6",https://www.newegg.com/hp-zbook-15-g6-workstation/p/N82E16834841197?Item=N82E16834841197,141.21199808219862,Intel Core i7,NVIDIA
866,1149.99,dell,15.6,Intel Core i7 9th Gen,32,1024,NVIDIA Quadro T1000,3840x2160,0,0,Dedicated,Windows 10 Pro,Yes,0,0,"dell grade a mobile workstation 15.6"" 4k / uhd intel core i7 9th gen 9750h (2.60ghz) 32gb memory 5540",https://www.newegg.com/dell-precision-5540/p/N82E16834343340?Item=N82E16834343340,282.42399616439724,Intel Core i7,NVIDIA
867,479.99,lenovo,14.0,Intel Core i5 6th Gen,8,512,Intel HD Graphics 520,1920x1080,0,1,Integrated,Windows 10 Pro,Yes,0,0,"lenovo thinkpad x1 yoga intel core i5 6th gen 6300u (2.40ghz) 8gb memory 512 gb ssd intel hd graphics 520 14"" touchscreen 1920 x 1080 grade a 2-in-1 laptop windows 10 pro 64-bit(1)",https://www.newegg.com/lenovo-thinkpad-x1-yoga/p/N82E16834645110?Item=N82E16834645110,157.3505121487356,Intel Core i5,Intel
868,1823.99,microsoft,14.4,Intel Core i5 11th Gen,16,512,Intel Iris Xe,2400x1600,1,1,Integrated,Windows 11 Pro,Yes,0,1,"microsoft surface laptop studio 9y1-00001 intel core i5 11th gen 11300h (3.10 ghz) 16gb memory 512 gb ssd intel iris xe graphics 14.4"" touchscreen 2400 x 1600 2-in-1 laptop windows 11 pro",https://www.newegg.com/microsoft-surface-laptop-studio-9y1-00001-platinum/p/N82E16834736518?Item=N82E16834736518,200.30840419244385,Intel Core i5,Intel
870,1200.0,msi,14.0,Intel Core i7 12th Gen,16,1024,Intel Iris Xe,2880x1800,1,1,Integrated,Windows 11 Pro,Yes,1,1,"msi summit e14flip evo a12mt-016 intel core i7 12th gen 1260p (2.10ghz) 16gb memory 1 tb nvme ssd intel iris xe graphics 14"" touchscreen 2880 x 1800 2-in-1 laptop windows 11 pro 64-bit",https://www.newegg.com/p/N82E16834156150R?Item=N82E16834156150R,242.5880862528841,Intel Core i7,Intel
871,1439.99,microsoft,13.0,Intel Core i5 11th Gen,8,256,Intel Iris Xe,2880x1920,0,1,Integrated,Windows 11 Pro,Yes,0,1,"microsoft surface pro 8 eig-00001 intel core i5 11th gen 1145g7 (2.60ghz) 8gb memory 256 gb ssd intel iris xe graphics 13"" touchscreen 2880 x 1920 2-in-1 laptop windows 11 pro",https://www.newegg.com/microsoft-surface-pro-8-eig-00001-platinum/p/N82E16834736511?Item=N82E16834736511,266.25609418810996,Intel Core i5,Intel
872,1529.99,hp,15.6,Intel Core i9 9th Gen,32,2048,NVIDIA Quadro T1000,1920x1080,0,0,Dedicated,Windows 11 Pro,Yes,0,0,"hp grade b business laptop 15.6"" intel core i9 9th gen 9880h (2.30ghz) 32gb memory 15 g6",https://www.newegg.com/hp-zbook-15-g6-workstation/p/N82E16834841198?Item=N82E16834841198,141.21199808219862,Intel Core i9,NVIDIA
873,819.99,microsoft,10.5,Intel Core i3 10th Gen,8,128,Intel UHD Graphics 615,1920x1280,0,1,Integrated,Windows 10 Pro,Yes,1,0,"microsoft surface go 3 8vi-00001 intel core i3 10th gen 10100y (1.30 ghz) 8gb memory 128 gb ssd intel uhd graphics 615 10.5"" touchscreen 1920 x 1280 2-in-1 laptop windows 10 pro",https://www.newegg.com/microsoft-surface-go-3-8vi-00001-platinum/p/N82E16834736456?Item=N82E16834736456,219.7669348854241,Intel Core i3,Intel
874,424.99,asus,14.0,AMD Ryzen 7 5000 Series,8,512,No,1920x1080,0,1,Dedicated,Windows 10 Home,Yes,0,0,asus vivobook flip 14 thin and light 2-in-1 laptop 14â€ fhd touch display amd ryzen 7 5700u 8gb ddr4 ram 512gb ssd glossy stylus windows 10 home fingerprint reader bespoke black tm420ua-ds71t,https://www.newegg.com/asus-vivobook-flip-14-tm420ua-ds71t-ca-black/p/1XV-000C-00E49?Item=1XV-000C-00E49,157.3505121487356,AMD Ryzen 7,No
875,1821.99,microsoft,13.0,Intel Core i7 11th Gen,16,256,Intel Iris Xe,2880x1920,0,1,Integrated,Windows 11 Pro,Yes,0,1,"microsoft surface pro 8 eiv-00001 intel core i7 11th gen 1185g7 (3.00ghz) 16gb memory 256 gb ssd intel iris xe graphics 13"" touchscreen 2880 x 1920 2-in-1 laptop windows 11 pro",https://www.newegg.com/microsoft-surface-pro-8-eiv-00001-platinum/p/N82E16834736519?Item=N82E16834736519,266.25609418810996,Intel Core i7,Intel
876,779.99,hp,15.6,Intel Core i7 8th Gen,32,1024,NVIDIA Quadro P1000,1920x1080,0,0,Dedicated,Windows 11 Pro,Yes,0,0,"hp grade a business laptop 15.6"" intel core i7 8th gen 8850h (2.60ghz) 32gb memory 15 g5",https://www.newegg.com/hp-zbook-15-g5-workstation/p/N82E16834841211?Item=N82E16834841211,141.21199808219862,Intel Core i7,NVIDIA
877,529.99,lenovo,15.6,Intel Core i7 5th Gen,16,256,Intel HD Graphics 5500,1920x1080,0,0,Integrated,Windows 10 Pro,Yes,0,0,"lenovo mobile workstation (b grade) 15.6"" intel core i7 5th gen 5500u (2.40ghz) 16gb memory w550s",https://www.newegg.com/lenovo-thinkpad-w550s/p/N82E16834645469?Item=N82E16834645469,141.21199808219862,Intel Core i7,Intel
878,542.99,hp,14.0,Intel Core i7 8th Gen,16,512,Intel UHD Graphics,1920x1080,0,0,Integrated,Windows 11 Pro,Yes,0,0,"hp elitebook x360 1040 g6 intel core i7 8th gen 8665u (1.90ghz) 16gb memory 512 gb m.2 nvme ssd intel uhd graphics 14"" 1920 x 1080 grade a 2-in-1 laptop windows 11 pro 64-bit",https://www.newegg.com/hp-elitebook-x360-1040-g6/p/N82E16834841087?Item=N82E16834841087,157.3505121487356,Intel Core i7,Intel
879,489.99,microsoft,10.5,Intel Core i3 10th Gen,8,128,Intel UHD Graphics 615,1920x1280,0,1,Integrated,Windows 11 in S mode,Yes,1,0,"microsoft surface go 3 8w3-00001 intel core i3 10th gen 10100y (1.30 ghz) 8gb memory 128 gb ssd intel uhd graphics 615 10.5"" touchscreen 1920 x 1280 2-in-1 laptop windows 11 in s mode",https://www.newegg.com/microsoft-surface-go-3-8w3-00001-platinum/p/N82E16834736752?Item=N82E16834736752,219.7669348854241,Intel Core i3,Intel
881,1876.99,microsoft,12.3,Intel Core i7 11th Gen,16,512,Intel Iris Xe,2736x1824,0,1,Integrated,Windows 10 Pro,Yes,1,0,"microsoft surface pro 7+ 1nd-00001 intel core i7 11th gen 1165g7 (2.80ghz) 16 gb lpddr4x memory 512 gb ssd intel iris xe graphics 12.3"" touchscreen 2736 x 1824 2-in-1 laptop windows 10 pro 64-bit(2)",https://www.newegg.com/microsoft-surface-pro-7-1nd-00001-platinum/p/1B4-003A-002A4?Item=1B4-003A-002A4,267.3384360344031,Intel Core i7,Intel
882,819.99,dell,15.6,Intel Core i7 8th Gen,32,1024,NVIDIA Quadro P600,1920x1080,0,0,Dedicated,Windows 10 Pro,Yes,0,0,"dell grade a mobile workstation 15.6"" intel core i7 8th gen 8850h (2.60ghz) 32gb memory 3530",https://www.newegg.com/dell-precision-3530-workstation/p/N82E16834343518?Item=N82E16834343518,141.21199808219862,Intel Core i7,NVIDIA
883,1151.99,msi,15.6,Intel Core i7 11th Gen,16,1024,NVIDIA GeForce RTX 3050 Laptop GPU,1920x1080,1,0,Dedicated,Windows 11 Home,Yes,0,0,"msi gl series - 15.6"" 144 hz ips - intel core i7 11th gen 11800h (2.40ghz) - nvidia geforce rtx 3050 - 16 gb ddr4 - 1 tb nvme ssd - windows 11 home 64-bit - gaming laptop (pulse gl66 11uck-1249)",https://www.newegg.com/gray-msi-gl-series-pulse-gl66-11uck-1249-gaming/p/2WC-000C-0DC63?Item=2WC-000C-0DC63,141.21199808219862,Intel Core i7,NVIDIA
884,1072.99,hp,15.6,Intel Core i7 8th Gen,32,2048,NVIDIA Quadro P600,1920x1080,0,0,Dedicated,Windows 11 Pro,Yes,0,0,"hp grade a business laptop 15.6"" intel core i7 8th gen 8850h (2.60ghz) 32gb memory 15v g5",https://www.newegg.com/hp-zbook-15v-g5-workstation/p/N82E16834841207?Item=N82E16834841207,141.21199808219862,Intel Core i7,NVIDIA
885,1029.99,asus,13.3,Intel Core i7 11th Gen,16,1024,No,1920x1080,1,1,Integrated,Windows 10 Home,Yes,0,1,"asus zenbook flip 13 ux363ea-ih74t 13.3"" oled touchscreen 1920 x 1080 convertible 2-in-1 laptop intel core i7-1165g7 2.80 ghz 16 gb ram 1 tb ssd intel iris xe graphics windows 10 home - pine grey",https://www.newegg.com/asus-zenbook-flip-13-grey/p/1XV-000C-00E53?Item=1XV-000C-00E53,165.6321180513006,Intel Core i7,No
886,1870.0,msi,17.3,Intel Core i9 13th Gen,16,1024,NVIDIA GeForce RTX 4070 Laptop GPU,2560x1440,1,0,Dedicated,Windows 11 Pro,Yes,1,1,"msi stealth 17studio a13vg-019us 17.3"" gaming laptop",https://www.newegg.com/p/N82E16834156467R?Item=N82E16834156467R,169.78089942830815,Intel Core i9,NVIDIA
887,1319.99,hp,15.6,Intel Core i7 12th Gen,8,512,No,1920x1080,0,0,Integrated,No OS,No,0,0,"hp victus 15-fa0020nr 15.6"" gaming notebook - full hd - 1920 x 1080 - intel core i7 i7-12700h tetradeca-core (14 core) - 8 gb total ram - 512 gb ssd -  geforce rtx 3050 ti - mica silver 644z5ua#aba",https://www.newegg.com/p/1XV-000B-01X51?Item=1XV-000B-01X51,141.21199808219862,Intel Core i7,No
888,2679.99,asus,15.6,AMD Ryzen 9 6000 Series,16,1024,NVIDIA GeForce RTX 3080 Laptop GPU,2560x1440,1,0,Dedicated,Windows 11 Home,Yes,0,0,"asus rog zephyrus ga503rs-ph94 15.6"" gaming laptop",https://www.newegg.com/eclipse-gray-asus-rog-zephyrus-ga503rs-ph94-gaming/p/N82E16834236320R?Item=N82E16834236320R,188.28266410959816,AMD Ryzen 9,NVIDIA
889,744.99,hp,15.6,Intel Core i7 8th Gen,16,512,AMD Radeon Pro WX 3100,1920x1080,0,0,Dedicated,Windows 11 Pro,Yes,0,0,"hp grade a mobile workstation 15.6"" intel core i7 8th gen 8650u (1.90ghz) 16gb memory 15u g5",https://www.newegg.com/hp-zbook-15u-g5-workstation/p/N82E16834273619?Item=N82E16834273619,141.21199808219862,Intel Core i7,AMD
890,880.0,msi,15.6,Intel Core i5 12th Gen,16,512,NVIDIA GeForce RTX 4050 Laptop GPU,1920x1080,0,0,Dedicated,Windows 11 Home,Yes,0,0,"msi gf series thin gf63 12ve-068us 15.6"" gaming laptop",https://www.newegg.com/black-msi-gf-series-thin-gf63-12ve-068us-gaming/p/N82E16834156429R?Item=N82E16834156429R,141.21199808219862,Intel Core i5,NVIDIA
891,2399.99,razer,14.0,AMD Ryzen 9 6000 Series,16,1024,NVIDIA GeForce RTX 3080 Ti Laptop GPU,2560x1440,1,0,Dedicated,Windows 11 Home,Yes,0,0,"razer blade 14 (2022) rz09-0427pea3-r3u1 14.0"" gaming laptop",https://www.newegg.com/cnc-aluminum-anodized-black-backlit-green-razer-logo-blade-14-rz09-0427pea3-r3u1-gaming/p/N82E16834326086R?Item=N82E16834326086R,209.8006828649808,AMD Ryzen 9,NVIDIA
892,850.0,gigabyte,15.6,Intel Core i5 11th Gen,16,512,NVIDIA GeForce RTX 3050 Ti Laptop GPU,1920x1080,1,0,Dedicated,Windows 10 Home,No,1,0,"gigabyte g5 md-51us121sh 15.6"" gaming laptop",https://www.newegg.com/p/N82E16834233489R?Item=N82E16834233489R,141.21199808219862,Intel Core i5,NVIDIA
893,1799.0,aorus,17.3,Intel Core i7 12th Gen,16,1024,NVIDIA GeForce RTX 3070 Ti Laptop GPU,1920x1080,1,0,Dedicated,Windows 11 Home,No,0,1,"aorus 17 xe4-73us514sh 17.3"" gaming laptop",https://www.newegg.com/p/N82E16834725189R?Item=N82E16834725189R,127.33567457123111,Intel Core i7,NVIDIA
894,724.99,lenovo,14.0,AMD Ryzen 5 5000 Series,8,256,AMD Radeon Graphics,1920x1080,0,0,Integrated,Windows 11 Pro,No,0,0,"lenovo v14 g3 aba 82tu0004us 14"" notebook - full hd - 1920 x 1080 - amd ryzen 5 5625u hexa-core (6 core) 2.30 ghz - 8 gb total ram - 256 gb ssd - business black - windows 11 pro - amd radeon grap",https://www.newegg.com/black-lenovo-v14-g3-aba-82tu0004us-home-personal/p/1TS-000E-10RE7?Item=1TS-000E-10RE7,157.3505121487356,AMD Ryzen 5,AMD
895,1299.99,microsoft,13.0,Intel Core i5 11th Gen,8,256,Intel Iris Xe,2880x1920,0,0,Integrated,Windows 10 Home,Yes,0,0,"microsoft surface pro 8 8pr-00033 intel core i5 1145g7 (2.60ghz) 8gb memory 256 gb ssd intel iris xe graphics 13"" 2880 x 1920 2-in-1 laptop windows 10 home",https://www.newegg.com/microsoft-surface-pro-8-8pr-00033-platinum/p/N82E16834736632?Item=N82E16834736632,266.25609418810996,Intel Core i5,Intel
896,1376.99,microsoft,13.0,Intel Core i5 11th Gen,8,128,No,2880x1920,0,1,Integrated,Windows 10 Home,Yes,0,0,"microsoft ehl-00017 intel core i5 11th gen 2.40ghz 8gb memory 128 gb ssd 13"" touchscreen 2880 x 1920 2-in-1 laptop windows 10 home",https://www.newegg.com/p/N82E16834736484?Item=N82E16834736484,266.25609418810996,Intel Core i5,No
897,963.0,msi,13.4,Intel Core i7 12th Gen,32,1024,Intel Iris Xe,1920x1200,1,1,Integrated,Windows 11 Pro,Yes,1,1,"msi summit e13flipevo a12mt-013 intel core i7 12th gen 1260p (2.10ghz) 32gb memory 1 tb nvme ssd intel iris xe graphics 13.4"" touchscreen 1920 x 1200 2-in-1 laptop windows 11 pro 64-bit",https://www.newegg.com/p/N82E16834156154R?Item=N82E16834156154R,168.96682624578992,Intel Core i7,Intel
898,859.99,dell,15.6,Intel Core i7 9th Gen,32,1024,NVIDIA Quadro P620,1920x1080,0,0,Dedicated,Windows 11 Pro,Yes,0,0,"dell grade a mobile workstation 15.6"" intel core i7 9th gen 9750h (2.60ghz) 32gb memory 3541",https://www.newegg.com/dell-precision-3541-work-business-workstation/p/N82E16834833086?Item=N82E16834833086,141.21199808219862,Intel Core i7,NVIDIA
899,409.99,lenovo,14.0,Intel Core i5 6th Gen,8,256,Intel HD Graphics 520,1920x1080,0,1,Integrated,Windows 10 Pro,Yes,0,0,"lenovo x1 yoga intel core i5 6th gen 6300u (2.40ghz) 8gb memory 256 gb ssd intel hd graphics 520 14"" touchscreen 1920 x 1080 grade b 2-in-1 laptop windows 10 pro 64-bit(1)",https://www.newegg.com/p/N82E16834645372?Item=N82E16834645372,157.3505121487356,Intel Core i5,Intel
900,469.99,lenovo,14.0,Intel Core i5 6th Gen,8,256,Intel HD Graphics 520,1920x1080,0,1,Integrated,Windows 10 Pro,Yes,0,0,"lenovo x1 yoga intel core i5 6th gen 6300u (2.40ghz) 8gb memory 256 gb ssd intel hd graphics 520 14"" touchscreen 1920 x 1080 grade a 2-in-1 laptop windows 10 pro 64-bit(1)",https://www.newegg.com/p/N82E16834645371?Item=N82E16834645371,157.3505121487356,Intel Core i5,Intel
901,809.0,hp,15.6,AMD Ryzen 5 5000 Series,32,512,AMD Radeon Graphics,1920x1080,0,0,Integrated,No OS,No,0,0,"newest hp 15.6"" fhd business laptop, amd r5-5500u (6 cores, up to 4ghz), 32gb ddr4 ram, 512gb pcle ssd, hd camera, wifi, full-size keyboard, sd card reader, windows 11, jawfoal hmdi cable",https://www.newegg.com/p/36B-0007-00367?Item=9SIB6HNHWU9498,141.21199808219862,AMD Ryzen 5,AMD
902,797.99,dell,15.6,Intel Xeon,32,512,NVIDIA Quadro P3200,1920x1080,0,0,Dedicated,Windows 10 Pro,Yes,0,0,"dell grade a mobile workstation 15.6"" intel xeon e-2176m (2.70ghz) 32gb memory 7530",https://www.newegg.com/dell-precision-7530/p/N82E16834343337?Item=N82E16834343337,141.21199808219862,Intel Other CPU,NVIDIA
903,2118.99,msi,15.6,Intel Core i7 11th Gen,32,1024,NVIDIA GeForce RTX 3070 Laptop GPU,1920x1080,1,0,Dedicated,Windows 11 Pro,Yes,0,0,"msi gp series gp66 leopard 11ug-687 15.6"" gaming laptop",https://www.newegg.com/core-black-msi-gp-series-gp66-leopard-11ug-687-gaming/p/N82E16834156441?Item=N82E16834156441,141.21199808219862,Intel Core i7,NVIDIA
904,669.99,dell,15.6,Intel Core i7 6th Gen,16,512,NVIDIA Quadro M1200,1920x1080,0,0,Dedicated,Windows 10 Pro,Yes,0,0,"dell grade a mobile workstation 15.6"" intel core i7 6th gen 6820hq (2.70ghz) 16gb memory 7520",https://www.newegg.com/dell-precision-7520-workstation/p/N82E16834343443?Item=N82E16834343443,141.21199808219862,Intel Core i7,NVIDIA
905,609.99,hp,15.6,Intel Core i7 4th Gen,16,500,No,1920x1080,0,0,Integrated,Windows 10 Pro,Yes,0,0,"hp a grade mobile workstation 15.6"" intel core i7 4th gen 4810mq (2.80ghz) 500gb hdd 16gb memory 15 g2",https://www.newegg.com/hp-zbook-15-g2/p/N82E16834270695?Item=N82E16834270695,141.21199808219862,Intel Core i7,No
906,539.99,hp,15.6,Intel Core i7 4th Gen,16,500,No,1920x1080,0,0,Integrated,Windows 10 Home,Yes,0,0,"hp b grade mobile workstation 15.6"" intel core i7 4th gen 4810mq (2.80ghz) 500gb hdd 16gb memory 15 g2",https://www.newegg.com/hp-zbook-15-g2/p/N82E16834270698?Item=N82E16834270698,141.21199808219862,Intel Core i7,No
907,418.99,dell,15.6,Intel Core i7 6th Gen,16,256,NVIDIA Quadro M620,1920x1080,0,0,Dedicated,Windows 10 Pro,Yes,0,0,"dell grade b mobile workstation 15.6"" intel core i7 6th gen 6820hq (2.70ghz) 16gb memory 3520",https://www.newegg.com/dell-precision-3520/p/N82E16834343893?Item=N82E16834343893,141.21199808219862,Intel Core i7,NVIDIA
908,109.99,hp,11.6,Intel Celeron,4,32,Intel UHD Graphics 600,1366x768,0,0,Integrated,Windows 10 in S mode,Yes,0,0,"hp stream 11-ak0035nr 11.6"" hd sva wled laptop intel celeron n4000 1.1 ghz up to 2.6 ghz 4gb ddr4-2400 mhz sdram 32gb emmc intel uhd graphics 600 windows 10 home in s mode,  b grade - 16v15ua(1)",https://www.newegg.com/white-silver-hp-stream-11-ak0035nr/p/1TS-000D-0CZW9?Item=1TS-000D-0CZW9,135.0942111925629,Intel Other CPU,Intel
909,1113.99,asus,15.6,Intel Core i7 12th Gen,16,512,Intel Iris Xe,1920x1080,1,0,Integrated,Windows 11 Home,Yes,0,1,"asus k3502za-ds74 15.6"" laptop intel core i7 12th gen 12700h (2.30ghz) 16gb memory",https://www.newegg.com/indie-black-asus-vivobook-s-k3502za-ds74-home-personal/p/N82E16834236259?Item=N82E16834236259,141.21199808219862,Intel Core i7,Intel
910,1629.99,dell,15.6,Intel Core i7 10th Gen,32,1024,NVIDIA Quadro T1000,1920x1080,0,0,Dedicated,Windows 11 Pro,Yes,0,0,"dell grade a mobile workstation 15.6"" intel core i7 10th gen 10850h (2.70ghz) 32gb memory 5550",https://www.newegg.com/dell-precision-5550-work-business-workstation/p/N82E16834833076?Item=N82E16834833076,141.21199808219862,Intel Core i7,NVIDIA
911,1445.0,msi,14.0,Intel Core i7 13th Gen,32,1024,Intel Iris Xe,2880x1800,1,1,Integrated,Windows 11 Pro,Yes,1,1,"msi summit e14flip evo 14.0"" qhd+ touch ultra thin 2-in-1 professional laptop intelâ® coreâ„¢ i7-1360p iris xe 32gb lpddr5 1tb nvme ssd win 11 pro with msi pen, a13mt-268us",https://www.newegg.com/p/N82E16834156434R?Item=N82E16834156434R,242.5880862528841,Intel Core i7,Intel
912,1933.99,msi,15.6,Intel Core i7 13th Gen,32,1024,NVIDIA GeForce RTX 4070 Laptop GPU,1920x1080,1,0,Dedicated,Windows 11 Pro,Yes,0,0,"msi pulse 15 b13vgk-1262us 15.6"" gaming laptop",https://www.newegg.com/p/N82E16834156536?Item=N82E16834156536,141.21199808219862,Intel Core i7,NVIDIA
913,890.99,asus,16.0,Intel Core i5 12th Gen,8,512,Intel Iris Xe,1920x1200,1,0,Integrated,Windows 11 Home,Yes,0,1,"asus s5602za-db51 16.0"" laptop intel core i5 12th gen 12500h (2.50ghz) 8gb memory",https://www.newegg.com/midnight-black-asus-vivobook-s-16x-s5602za-db51-home-personal/p/N82E16834236317?Item=N82E16834236317,141.50971698084905,Intel Core i5,Intel
914,1112.99,microsoft,12.4,Intel Core i5 11th Gen,16,256,Intel Iris Xe,1536x1024,0,1,Integrated,Windows 11 Pro,Yes,0,0,"microsoft kym-00001 12.4"" laptop intel core i5 11th gen 1135g7 (2.40ghz) 16 gb lpddr4x memory",https://www.newegg.com/platinum-microsoft-surface-laptop-go-2-kym-00001-content-creation/p/N82E16834736597?Item=N82E16834736597,148.8743752449647,Intel Core i5,Intel
915,1699.0,msi,15.6,Intel Core i7 12th Gen,32,1024,NVIDIA GeForce RTX 3080 Ti Laptop GPU,2560x1440,1,0,Dedicated,Windows 11 Home,Yes,1,1,"msi ge series raider ge66 12uhs-236 15.6"" gaming laptop",https://www.newegg.com/titanium-blue-msi-ge-series-raider-ge66-12uhs-236-gaming/p/N82E16834156182R?Item=N82E16834156182R,188.28266410959816,Intel Core i7,NVIDIA
916,973.99,dell,15.6,Intel Core i7 8th Gen,32,1024,Intel UHD Graphics 630,1920x1080,0,0,Integrated,Windows 10 Pro,Yes,0,1,"dell grade a mobile workstation 15.6"" intel core i7 8th gen 8850h (2.60ghz) 32gb memory 5530",https://www.newegg.com/dell-precision-5530-work-business/p/N82E16834343315?Item=N82E16834343315,141.21199808219862,Intel Core i7,Intel
917,762.99,dell,15.6,Intel Core i7 6th Gen,32,512,NVIDIA Quadro M1200,1920x1080,0,0,Dedicated,Windows 10 Pro,Yes,0,0,"dell grade a mobile workstation 15.6"" intel core i7 6th gen 6820hq (2.70ghz) 32gb memory 7520",https://www.newegg.com/dell-precision-7520/p/N82E16834343376?Item=N82E16834343376,141.21199808219862,Intel Core i7,NVIDIA
918,1254.99,asus,17.3,Intel Core i7 11th Gen,16,1024,NVIDIA GeForce RTX 3060 Laptop GPU,2560x1440,0,0,Dedicated,Windows 10 Home,Yes,0,0,"asus rog zephyrus gx703hm-db76 17.3"" qhd gaming laptop i7-11800h 16gb 1tb nvidia geforce rtx 3060 6gb w10(1)",https://www.newegg.com/p/2WC-000N-066B2?Item=2WC-000N-066B2,169.78089942830815,Intel Core i7,NVIDIA
919,1216.99,msi,15.6,Intel Core i7 11th Gen,8,512,NVIDIA GeForce RTX 3050 Ti Laptop GPU,1920x1080,0,0,Dedicated,Windows 11 Home,Yes,0,0,"msi sword 15 a11ud-1248 15.6"" gaming laptop(3)",https://www.newegg.com/p/N82E16834156360?Item=N82E16834156360,141.21199808219862,Intel Core i7,NVIDIA
920,655.99,dell,15.6,Intel Core i7 6th Gen,32,512,No,1920x1080,0,0,Integrated,Windows 10 Pro,Yes,0,0,"dell grade b mobile workstation 15.6"" intel core i7 6th gen 6820hq (2.70ghz) 32gb memory 7520",https://www.newegg.com/dell-precision-7520-workstation/p/N82E16834343446?Item=N82E16834343446,141.21199808219862,Intel Core i7,No
